CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
17019,11,4,820,1258.08,314.52,166,1.572687225,0,11,1,0,0,314.52,55.5083231,-19.508
17022,31,1,108,71,71,7,0,1,17,1,0,0,71,0,0
17024,45,3,69,95.85,31.95,2,56,1,9,1,0,0,31.95,7.325127985,4.175
17025,60,3,235,357.77,119.2566667,8,39.125,2,15,1,0,0,178.885,25.33563597,35.83
17026,185,2,97,154.83,77.415,4,61.33333333,6,12,1,0,0,77.415,62.60016334,88.53
17027,78,7,410,835.86,119.4085714,110,1.604026846,0,14,1,1,0.142857143,167.172,110.9262772,6.903
17029,110,2,400,716,358,1,126,6,10,1,0,0,358,0,0
17030,63,1,146,146.87,146.87,11,0,4,8,1,0,0,146.87,0,0
17031,11,2,235,380.35,190.175,19,6.80952381,4,9,1,0,0,190.175,50.59349019,-71.55
17033,86,3,750,1030.14,343.38,24,10.11111111,2,14,1,0,0,343.38,68.22469641,57.12
17034,16,4,405,719.57,179.8925,27,9.033333333,2,15,1,1,0.25,239.8566667,107.4319805,106.445
17035,245,3,201,388.33,129.4433333,27,2.129032258,1,12,1,1,0.333333333,194.165,28.48933221,-40.29
17037,78,2,652,1253.22,626.61,75,0.118421053,1,12,1,1,0.5,1253.22,0,0
17038,30,1,28,112.4,112.4,22,0,2,13,1,0,0,112.4,0,0
17040,137,1,181,449.73,449.73,15,0,0,10,1,0,0,449.73,0,0
17041,26,4,923,1055.69,263.9225,59,4.84057971,1,11,1,1,0.25,351.8966667,83.37352717,15.95
17042,2,5,990,1036.58,207.316,74,2.552083333,2,14,1,0,0,207.316,56.17579844,-26.796
17043,32,4,998,1735.18,433.795,100,2.316831683,2,10,1,0,0,433.795,317.7298962,201.876
17044,8,3,487,897.43,299.1433333,8,39,0,14,1,2,0.666666667,299.1433333,562.4235598,9.575
17045,113,3,106,339.44,113.1466667,20,6.380952381,3,17,1,0,0,113.1466667,75.68172192,75.57
17046,157,1,510,642.02,642.02,22,0,1,14,1,0,0,642.02,0,0
17047,85,3,533,1100.9,366.9666667,59,1.875,2,16,1,0,0,550.45,281.4002146,-397.96
17048,115,6,474,864.32,144.0533333,41,4.595744681,2,12,1,3,0.5,288.1066667,184.5383457,-62.955
17049,2,11,2666,5589.83,508.1663636,201,0.853125,0,13,1,2,0.181818182,698.72875,307.1879082,-19.21845238
17050,96,6,1595,3185.64,530.94,169,0.661237785,6,14,1,0,0,637.128,135.7286378,-55.2
17051,194,1,179,240.89,240.89,40,0,6,14,1,0,0,240.89,0,0
17052,28,1,251,399.09,399.09,72,0,4,14,1,0,0,399.09,0,0
17053,128,2,121,496.38,248.19,13,0.153846154,0,10,1,1,0.5,496.38,0,0
17054,28,6,802,1353.83,225.6383333,64,2.614457831,0,12,1,1,0.166666667,338.4575,195.5289256,-141.053
17058,81,3,592,1179.89,393.2966667,51,2.590163934,3,9,1,0,0,393.2966667,175.2455575,-111.245
17059,29,5,1850,3080.39,616.078,292,0.662768031,3,12,1,0,0,616.078,217.5830177,53.499
17060,266,1,216,234.24,234.24,5,0,4,13,1,0,0,234.24,0,0
17061,73,12,1484,5116.13,426.3441667,57,1.59,3,13,1,1,0.083333333,852.6883333,600.5985824,-269.2117143
17062,313,5,404,524.39,104.878,52,0.823529412,6,11,1,1,0.2,262.195,225.6448449,-319.11
17063,8,11,763,1421.59,129.2354545,66,3.469135802,2,13,1,4,0.363636364,203.0842857,203.6680606,-5.113214286
17064,58,3,316,855.45,285.15,53,4.483333333,6,10,1,0,0,285.15,129.3923104,127.05
17068,12,22,2149,4525.09,205.6859091,115,1.206779661,3,12,1,1,0.045454545,411.3718182,169.2344927,-9.519909091
17069,28,13,1482,2655.22,204.2476923,111,2.254901961,0,17,1,4,0.307692308,531.044,90.93061382,23.159
17070,114,1,131,304.24,304.24,62,0,2,17,1,0,0,304.24,0,0
17071,8,14,1182,2385.48,170.3914286,102,2.047619048,3,16,1,5,0.357142857,265.0533333,119.6231755,-7.645833333
17073,17,4,758,1444.84,361.21,141,0.534883721,1,14,1,0,0,361.21,76.23206456,-58.888
17075,17,5,289,813.77,162.754,62,3.797468354,1,13,1,1,0.2,203.4425,117.825041,-41.305
17076,36,3,295,841.08,280.36,17,13.66666667,4,17,1,0,0,280.36,196.7913687,177.69
17078,36,2,782,375.86,187.93,27,0,3,18,1,0,0,375.86,0,0
17079,78,1,24,118.8,118.8,2,0,3,15,1,0,0,118.8,0,0
17080,22,3,164,285.5,95.16666667,8,30.875,3,12,1,1,0.333333333,142.75,96.9443397,137.1
17081,25,2,77,288.91,144.455,55,0.338709677,0,12,1,0,0,144.455,46.03972252,65.11
17082,33,2,1049,2003.85,1001.925,75,3.5625,6,15,1,0,0,1001.925,516.1667371,729.97
17083,109,3,772,1405.78,468.5933333,24,3.803921569,2,11,1,0,0,702.89,414.5484215,-586.26
17084,35,2,1702,2747.99,1373.995,146,0,4,14,1,0,0,2747.99,0,0
17085,123,6,783,1550.8,258.4666667,116,1.278074866,6,12,1,1,0.166666667,387.7,230.3859821,-111.998
17086,7,6,1858,2035.08,339.18,75,0.595744681,4,13,1,0,0,678.36,253.7146436,-98.51
17088,28,4,868,1991.01,497.7525,96,1.973684211,3,9,1,0,0,497.7525,350.8939655,-236.031
17090,4,8,902,1972.55,246.56875,45,5.737704918,0,15,1,1,0.125,328.7583333,256.8704924,32.13742857
17091,2,10,1743,3802.81,380.281,119,1.852791878,2,10,1,1,0.1,543.2585714,141.5809472,31.94607143
17092,50,4,1130,1774.03,443.5075,99,1.845528455,3,19,1,0,0,443.5075,273.3340254,182.181
17094,318,2,148,270.2,135.1,14,0.285714286,4,13,1,1,0.5,270.2,0,0
17095,22,5,614,1296.36,259.272,69,4.16,3,12,1,2,0.4,432.12,288.2689156,229.575
17096,9,7,332,992.68,141.8114286,46,4.941176471,2,15,1,3,0.428571429,248.17,79.10923882,51.088
17097,2,9,457,937.92,104.2133333,153,1.712264151,2,15,0,1,0.111111111,187.584,86.25114741,-0.332
17100,18,2,800,971.74,485.87,65,0,0,16,1,0,0,971.74,0,0
17101,10,4,815,1621.73,405.4325,28,4.097560976,1,14,1,0,0,540.5766667,269.7623596,245.71
17105,159,2,693,665.78,332.89,80,1.651685393,6,15,1,0,0,332.89,19.07774096,26.98
17109,29,8,572,865.93,108.24125,107,1.705882353,3,15,1,2,0.25,288.6433333,177.7362432,-86.21
17110,165,1,50,163.3,163.3,12,0,0,12,1,0,0,163.3,0,0
17111,47,1,282,231.61,231.61,29,0,6,15,1,0,0,231.61,0,0
17114,5,10,206,739.72,73.972,85,2.530769231,6,11,1,2,0.2,92.465,47.35166613,-6.077380952
17115,8,5,368,806.9,161.38,33,5.357142857,2,14,1,2,0.4,268.9666667,39.38607918,-37.695
17117,288,1,68,116.2,116.2,9,0,3,13,1,0,0,116.2,0,0
17118,317,1,154,157.02,157.02,10,0,2,12,1,0,0,157.02,0,0
17119,3,3,326,578.61,192.87,34,1.555555556,1,11,1,1,0.333333333,289.305,324.7670735,-459.29
17120,233,1,120,307.46,307.46,18,0,2,15,1,0,0,307.46,0,0
17122,119,1,80,138.32,138.32,7,0,4,14,1,0,0,138.32,0,0
17123,161,1,246,345.3,345.3,9,0,4,10,1,0,0,345.3,0,0
17124,185,1,129,294.24,294.24,31,0,1,14,1,0,0,294.24,0,0
17125,50,1,281,230.5,230.5,34,0,3,14,1,0,0,230.5,0,0
17126,152,7,778,976.55,139.5071429,189,0.843373494,6,13,1,2,0.285714286,325.5166667,148.1095987,146.415
17128,334,1,76,157.09,157.09,14,0,6,12,1,0,0,157.09,0,0
17131,5,5,983,2463.17,492.634,78,0.526315789,6,12,1,0,0,615.7925,408.9464751,45.341
17133,15,7,2730,4892.24,698.8914286,13,9.653846154,3,13,1,0,0,978.448,546.6288325,144.291
17134,106,2,98,413.2,206.6,21,7.181818182,6,11,1,0,0,206.6,158.5333403,-224.2
17135,16,7,1224,1139.73,162.8185714,34,6.960784314,2,12,1,0,0,284.9325,105.5877156,57.571
17138,275,1,126,380.5,380.5,24,0,2,11,1,0,0,380.5,0,0
17140,247,1,296,454.12,454.12,16,0,2,13,1,0,0,454.12,0,0
17142,239,1,81,579,579,15,0,3,18,1,0,0,579,0,0
17144,1,2,483,984.57,492.285,42,1.765957447,3,17,1,0,0,492.285,146.5195961,-207.21
17146,105,3,212,749.78,249.9266667,33,7.441176471,0,12,1,0,0,249.9266667,57.7977217,-56.175
17147,22,6,878,1679.64,279.94,70,3.44047619,1,10,1,2,0.333333333,419.91,95.92010981,-21.52
17148,51,1,82,124.88,124.88,9,0,2,9,1,0,0,124.88,0,0
17152,194,4,477,1503.5,375.875,9,4.6,0,12,1,1,0.25,751.75,616.3849812,871.7
17153,24,1,104,213.78,213.78,14,0,1,13,1,0,0,213.78,0,0
17154,75,1,490,329.34,329.34,23,0,6,13,1,0,0,329.34,0,0
17155,17,2,242,251.7,125.85,19,8.421052632,1,12,1,0,0,125.85,24.67802666,-34.9
17157,7,3,169,306.55,102.1833333,11,12.07142857,3,15,1,1,0.333333333,153.275,6.031620844,8.53
17158,32,3,778,1266.97,422.3233333,53,4.96969697,0,15,1,0,0,422.3233333,142.0224005,77.315
17159,21,4,1110,1534.73,383.6825,96,1.485148515,4,10,1,1,0.25,383.6825,273.1347862,-15.109
17160,31,6,2854,3488.03,581.3383333,110,0.92920354,1,13,1,0,0,872.0075,303.5975259,-234.467
17162,28,11,1000,1707.21,155.2009091,81,2.663461538,0,12,1,1,0.090909091,284.535,88.58159916,-12.81685714
17163,21,2,66,293.1,146.55,3,14.25,3,15,1,0,0,146.55,33.16330804,46.9
17164,32,8,1500,2466.4,308.3,92,1.673611111,2,11,1,1,0.125,411.0666667,263.1236723,-40.36228571
17165,284,1,100,158.68,158.68,10,0,0,16,1,0,0,158.68,0,0
17166,38,3,75,189.49,63.16333333,11,12.69230769,4,8,1,1,0.333333333,94.745,22.62034593,-31.99
17169,50,4,519,816.88,204.22,51,2.254237288,3,10,1,2,0.5,408.44,158.4060611,224.02
17171,289,1,185,224.91,224.91,16,0,2,16,1,0,0,224.91,0,0
17172,78,1,480,317.76,317.76,15,0,3,9,1,0,0,317.76,0,0
17173,5,9,1121,3755.65,417.2944444,36,1.465116279,6,14,1,1,0.111111111,751.13,360.6440263,98.639
17174,217,1,41,59.9,59.9,4,0,4,11,1,0,0,59.9,0,0
17175,44,5,865,1430.94,286.188,42,4,2,14,1,1,0.2,357.735,107.6959082,-62.85
17176,201,1,170,306.13,306.13,15,0,6,12,1,0,0,306.13,0,0
17179,178,3,290,711.79,237.2633333,56,2.316455696,3,16,1,0,0,237.2633333,11.99246569,-9.76
17180,56,6,667,768.32,128.0533333,91,2.047244094,3,18,1,2,0.333333333,256.1066667,32.7230841,-6.41
17181,57,2,241,239.92,119.96,23,14.36363636,3,14,1,0,0,119.96,50.28943428,-71.12
17183,7,8,1264,3286.91,410.86375,42,1.306666667,6,15,1,2,0.25,821.7275,389.6436514,94.405
17186,46,2,200,144,72,1,14,0,10,1,0,0,144,0,0
17187,226,1,144,203.95,203.95,10,0,2,12,1,0,0,203.95,0,0
17188,11,9,1301,2275.58,252.8422222,71,3.988636364,1,12,1,2,0.222222222,455.116,371.5688351,-1.015
17189,106,2,226,383.75,191.875,52,4.288135593,2,17,1,0,0,191.875,49.06613955,-69.39
17190,58,3,160,249.74,83.24666667,19,7.842105263,2,11,1,1,0.333333333,83.24666667,242.518087,27.37
17191,28,7,1166,2093.68,299.0971429,163,1.446808511,4,14,1,0,0,418.736,97.52245116,11.916
17193,35,9,1238,1674.46,186.0511111,17,4.147058824,1,12,1,2,0.222222222,418.615,390.2238426,-68.466
17194,360,1,112,226.78,226.78,25,0,1,12,1,0,0,226.78,0,0
17197,29,1,191,1013.01,1013.01,29,0,3,10,1,0,0,1013.01,0,0
17198,23,3,357,692.22,230.74,89,3.663157895,4,14,1,0,0,346.11,248.2651909,-351.1
17201,53,1,231,289.78,289.78,38,0,0,11,1,0,0,289.78,0,0
17204,169,9,589,1352.91,150.3233333,47,2.803030303,0,12,1,5,0.555555556,338.2275,322.2349681,80.519
17205,53,1,884,384.08,384.08,13,0,0,12,1,0,0,384.08,0,0
17206,53,1,76,204.24,204.24,7,0,0,13,1,0,0,204.24,0,0
17211,26,9,1310,2299.67,255.5188889,150,1.617924528,6,12,1,1,0.111111111,383.2783333,230.7561322,-40.36942857
17212,253,1,147,226.85,226.85,4,0,3,19,1,0,0,226.85,0,0
17213,40,11,1167,2741.08,249.1890909,85,2,6,14,1,4,0.363636364,456.8466667,426.5757696,103.7451429
17214,60,7,271,974.12,139.16,79,2.96039604,0,13,1,1,0.142857143,194.824,50.82474673,-6.53
17217,234,1,24,113.5,113.5,9,0,1,17,1,0,0,113.5,0,0
17218,4,10,955,1951.97,195.197,146,1.348148148,6,15,1,0,0,325.3283333,202.2391631,-36.254
17219,31,1,89,114.23,114.23,24,0,1,11,1,0,0,114.23,0,0
17220,24,14,1897,3187.55,227.6821429,303,0.729613734,2,13,1,0,0,354.1722222,58.0285328,-3.735666667
17221,7,2,287,334.48,167.24,59,0.475409836,4,13,1,0,0,167.24,49.44090614,69.92
17222,65,1,122,328.65,328.65,27,0,2,13,1,0,0,328.65,0,0
17223,310,2,109,381.89,190.945,42,1.260869565,0,14,1,0,0,190.945,94.60381625,-133.79
17226,308,1,406,393.49,393.49,21,0,4,11,1,0,0,393.49,0,0
17227,18,6,741,939.32,156.5533333,28,7.608695652,0,10,1,0,0,156.5533333,52.48731301,1.865142857
17228,15,8,1532,1906.09,238.26125,140,1.724637681,1,10,1,0,0,317.6816667,124.0058114,39.85457143
17229,96,2,185,318.76,159.38,39,1,2,12,1,0,0,159.38,2.361736649,3.34
17230,264,11,1553,3466.67,315.1518182,51,1.319444444,2,11,1,3,0.272727273,866.6675,1187.662637,-651.251
17231,12,14,1718,3078.22,219.8728571,294,0.652336449,0,16,1,4,0.285714286,342.0244444,203.1867054,50.528
17232,2,2,202,417.77,208.885,30,0.352941176,2,12,1,0,0,208.885,1.19501046,1.69
17233,35,1,131,190.88,190.88,25,0,4,14,1,0,0,190.88,0,0
17234,182,1,55,149.89,149.89,14,0,4,11,1,0,0,149.89,0,0
17235,25,2,224,550.06,275.03,24,12.39285714,0,15,1,0,0,275.03,94.56846092,-133.74
17236,12,6,474,916.13,152.6883333,88,3.365384615,6,12,1,0,0,152.6883333,44.27196107,7.515142857
17237,11,2,105,314.69,157.345,18,0.611111111,3,12,1,0,0,314.69,0,0
17238,2,17,1807,3719.1,218.7705882,297,0.666064982,4,12,1,0,0,371.91,163.3640149,27.45236364
17239,312,2,149,379.95,189.975,15,2.666666667,0,9,1,1,0.5,189.975,272.2714661,385.05
17242,108,2,611,1135.04,567.52,30,1.846153846,6,13,1,0,0,567.52,200.7051888,-283.84
17244,53,1,616,954.9,954.9,31,0,0,15,1,0,0,954.9,0,0
17245,204,1,75,171.45,171.45,9,0,3,10,1,0,0,171.45,0,0
17247,15,1,105,280.09,280.09,53,0,3,15,1,0,0,280.09,0,0
17248,120,1,213,318.65,318.65,68,0,3,13,1,0,0,318.65,0,0
17250,3,2,167,381.97,190.985,55,4.690909091,1,12,1,0,0,190.985,40.07174129,56.67
17251,362,1,108,269.83,269.83,37,0,6,11,1,0,0,269.83,0,0
17252,116,2,192,348.91,174.455,86,0.823529412,0,16,1,0,0,174.455,229.8874856,-325.11
17253,18,1,43,178.26,178.26,18,0,0,12,1,0,0,178.26,0,0
17254,4,2,251,271.19,135.595,100,0.1,0,12,1,0,0,135.595,47.32665686,-66.93
17255,40,2,227,291.48,145.74,69,3.547945205,6,12,1,0,0,145.74,53.00472432,74.96
17256,107,2,141,240,120,12,13.66666667,0,14,1,0,0,120,11.17228714,-15.8
17259,148,2,388,581.23,290.615,104,1.913043478,0,12,1,0,0,290.615,109.3682058,-154.67
17262,52,5,367,1253.36,250.672,9,28.54545455,1,15,1,0,0,313.34,200.3381535,-39.508
17263,208,1,36,63.44,63.44,23,0,6,14,1,0,0,63.44,0,0
17265,138,2,389,550.01,275.005,106,0.347107438,6,12,1,0,0,275.005,145.4306517,-205.67
17266,2,3,153,296.58,98.86,60,2.013888889,1,14,1,0,0,148.29,49.8227438,70.46
17267,127,2,158,317.2,158.6,37,0,3,17,1,0,0,317.2,0,0
17268,107,4,844,763.64,190.91,3,27.6,1,10,1,0,0,254.5466667,209.4431181,87.84
17272,42,5,1776,2144.53,428.906,70,1.913043478,1,12,1,1,0.2,714.8433333,49.68571458,40.755
17274,35,1,77,107.82,107.82,24,0,4,13,1,0,0,107.82,0,0
17277,227,2,430,1065.35,532.675,67,1.397058824,4,12,1,0,0,532.675,260.7031992,-368.69
17278,241,1,179,246.04,246.04,15,0,1,13,1,0,0,246.04,0,0
17279,57,1,48,187.83,187.83,8,0,3,11,1,0,0,187.83,0,0
17282,130,3,1866,1685.46,561.82,79,1.920454545,6,11,1,0,0,561.82,249.4576782,-18.45
17284,60,7,1360,1636.58,233.7971429,229,0.945205479,4,14,1,1,0.142857143,327.316,223.1151593,-104.961
17286,21,1,117,151.37,151.37,44,0,4,12,1,0,0,151.37,0,0
17287,26,7,556,1049.06,149.8657143,88,2.859504132,1,12,1,0,0,174.8433333,33.92826236,-2.916571429
17288,9,7,1201,1417.63,202.5185714,118,2.510791367,6,13,1,0,0,236.2716667,261.3585329,102.9345714
17289,31,4,512,922.77,230.6925,86,1.432692308,6,12,1,1,0.25,461.385,419.9295041,593.87
17290,3,2,397,513.01,256.505,92,0.136842105,2,15,1,0,0,256.505,130.5672671,-184.65
17293,8,9,1135,1854.06,206.0066667,93,2.694656489,2,14,1,0,0,231.7575,72.80019265,-0.701428571
17295,28,3,293,547,182.3333333,53,0.537313433,4,10,1,0,0,273.5,8.287291476,-11.72
17297,17,1,65,128.18,128.18,49,0,1,14,1,0,0,128.18,0,0
17298,101,2,387,498.42,249.21,30,0.793103448,1,16,1,0,0,498.42,0,0
17299,11,4,668,656.61,164.1525,50,3,6,13,1,0,0,164.1525,92.21100924,-0.091
17301,21,1,137,163.24,163.24,59,0,4,13,1,0,0,163.24,0,0
17302,14,6,573,1119.93,186.655,68,3.6375,0,9,1,1,0.166666667,279.9825,159.7269949,109.603
17303,361,1,144,250.04,250.04,53,0,0,13,1,0,0,250.04,0,0
17309,95,1,41,82.75,82.75,11,0,0,15,1,0,0,82.75,0,0
17311,78,2,1005,1384.85,692.425,55,4.407407407,3,14,1,0,0,692.425,192.283547,271.93
17312,138,3,372,644.3,214.7666667,11,1.615384615,6,13,1,0,0,644.3,0,0
17313,17,2,1382,2288.13,1144.065,24,0.518518519,1,15,1,1,0.5,2288.13,0,0
17314,24,11,1884,2514.76,228.6145455,120,2.133333333,2,14,1,3,0.272727273,359.2514286,178.0345063,37.365
17320,100,3,634,1200.62,400.2066667,57,3.722222222,6,14,1,0,0,400.2066667,95.08117865,-80.2
17321,8,2,364,657.16,328.58,94,0.602040816,0,11,1,0,0,328.58,406.3459829,-574.66
17323,15,9,750,891.04,99.00444444,124,1.406091371,6,12,1,2,0.222222222,148.5066667,34.88134325,10.56457143
17324,17,4,843,986.48,246.62,43,7.270833333,4,11,1,0,0,328.8266667,227.3662984,78.6
17325,280,1,60,96.8,96.8,6,0,4,13,1,0,0,96.8,0,0
17329,14,2,142,523.11,261.555,29,9.40625,4,14,1,0,0,261.555,25.73161577,36.39
17330,22,2,120,363.9,181.95,5,9,0,11,1,0,0,181.95,117.309015,-165.9
17333,85,1,375,494.25,494.25,28,0,3,10,1,0,0,494.25,0,0
17334,301,3,314,306.6,102.2,11,0.636363636,4,9,1,1,0.333333333,306.6,0,0
17337,151,7,1217,1896.06,270.8657143,420,0.303435115,2,17,1,3,0.428571429,474.015,381.3703265,-271.246
17338,17,10,3040,6455.95,645.595,389,0.477115118,0,14,1,2,0.2,806.99375,313.9116195,32.60154762
17339,94,2,152,243.36,121.68,9,33.875,1,13,1,0,0,121.68,87.22869253,123.36
17341,156,3,443,682.29,227.43,147,1.346153846,2,12,1,0,0,341.145,106.7236265,-150.93
17343,355,1,56,193.64,193.64,17,0,6,15,1,0,0,193.64,0,0
17344,46,1,65,157.62,157.62,31,0,0,12,1,0,0,157.62,0,0
17345,15,4,341,519.69,129.9225,70,2.207317073,3,15,1,0,0,173.23,58.54445234,56.565
17346,3,16,1599,2557.9,159.86875,299,0.762886598,3,12,1,1,0.0625,284.2111111,187.2918809,28.61883333
17348,14,5,1398,1156.6,231.32,180,1.33490566,4,11,1,0,0,385.5333333,195.2004878,167.92
17349,179,1,102,98.25,98.25,8,0,0,14,1,0,0,98.25,0,0
17350,8,5,734,1251.44,250.288,66,0.614285714,1,12,1,1,0.2,625.72,326.3156374,-461.48
17351,36,3,113,587.15,195.7166667,22,9.115384615,3,19,1,0,0,195.7166667,34.5154434,-19.375
17353,129,2,1200,1740,870,5,3.571428571,1,16,1,0,0,870,0,0
17354,50,1,1006,1393.06,1393.06,15,0,3,10,1,0,0,1393.06,0,0
17356,311,1,166,178.22,178.22,19,0,1,11,1,0,0,178.22,0,0
17357,24,2,152,384.39,192.195,41,0,1,16,1,0,0,384.39,0,0
17358,303,2,190,360.81,180.405,55,0.912280702,6,14,1,0,0,180.405,86.62765176,-122.51
17359,11,1,161,127.86,127.86,13,0,0,14,1,0,0,127.86,0,0
17360,17,3,328,568.24,189.4133333,113,1.346774194,1,17,1,0,0,284.12,52.01477482,-73.56
17361,49,3,157,488.2,162.7333333,26,8.642857143,0,14,1,0,0,162.7333333,101.9952731,89.64
17362,239,2,191,312.23,156.115,30,2.058823529,3,14,1,0,0,156.115,8.647915934,12.23
17364,0,12,2671,4437.23,369.7691667,288,0.81127451,4,12,1,1,0.083333333,633.89,312.1758445,88.40357143
17365,12,8,4737,4762.32,595.29,277,0.691144708,1,12,1,0,0,680.3314286,252.4192233,8.45
17367,238,1,149,167.55,167.55,33,0,4,14,1,0,0,167.55,0,0
17368,23,9,666,1315.72,146.1911111,93,2.552845528,3,15,1,1,0.111111111,263.144,258.7481438,11.178
17370,72,4,540,446.18,111.545,31,3.03125,3,14,1,0,0,223.09,158.9434623,224.78
17371,17,3,151,418.4,139.4666667,83,4.047058824,1,13,1,0,0,209.2,165.5478396,234.12
17372,40,8,747,1337.18,167.1475,215,1.288,6,12,1,0,0,267.436,81.13846763,-1.778
17373,40,4,408,646.92,161.73,47,4.857142857,3,15,1,0,0,161.73,34.49271324,20.862
17374,218,2,85,495.77,247.885,24,2.333333333,3,9,1,0,0,247.885,79.10403561,111.87
17375,190,4,361,372.5,93.125,65,2.442857143,0,15,1,1,0.25,93.125,86.12442569,-47.486
17376,70,2,86,203.2,101.6,23,10.47826087,1,14,1,0,0,101.6,6.01040764,-8.5
17377,23,21,2037,3883.32,184.92,191,0.866336634,0,10,1,1,0.047619048,485.415,277.1812017,49.18142857
17379,11,1,623,389.72,389.72,71,0,0,13,1,0,0,389.72,0,0
17383,4,1,148,193.39,193.39,49,0,0,17,1,0,0,193.39,0,0
17384,19,2,88,336.4,168.2,12,14.28571429,6,15,1,0,0,168.2,84.07499628,-118.9
17385,14,1,197,256.11,256.11,42,0,4,11,1,0,0,256.11,0,0
17386,7,6,1902,2686.42,447.7366667,23,5.851851852,4,11,1,0,0,671.605,381.1724608,35.514
17387,19,2,522,746.81,373.405,71,0.186666667,6,11,1,0,0,746.81,0,0
17388,77,4,1068,1259.56,314.89,13,15,6,12,1,0,0,314.89,90.57288299,-41.698
17391,163,2,480,508.8,254.4,2,0.5,1,12,1,0,0,508.8,0,0
17392,306,2,275,411.27,205.635,52,0.962962963,3,19,1,0,0,205.635,85.04373257,-120.27
17394,219,1,241,203.87,203.87,4,0,2,13,1,0,0,203.87,0,0
17397,22,2,250,681.41,340.705,88,0,3,14,1,0,0,681.41,0,0
17398,114,3,310,653.38,217.7933333,30,3.810810811,1,13,1,0,0,217.7933333,90.47771015,-90.375
17400,126,5,1088,2097.84,419.568,175,1.107317073,4,17,1,0,0,524.46,240.1859442,70.62
17402,4,12,700,2598.85,216.5708333,32,6.403508772,6,15,1,0,0,288.7611111,159.3289249,-7.907
17403,36,1,111,263.92,263.92,32,0,3,15,1,0,0,263.92,0,0
17405,1,5,705,967.22,193.444,77,1.602150538,1,14,1,2,0.4,241.805,224.6845822,-122.07
17406,330,5,777,1912.72,382.544,99,0.318584071,0,14,1,2,0.4,956.36,359.5779404,508.52
17408,163,1,3,32.65,32.65,2,0,2,12,1,0,0,32.65,0,0
17409,184,2,105,771.85,385.925,13,5.333333333,2,10,1,0,0,385.925,177.3070254,250.75
17410,16,5,616,1214.72,242.944,57,3.158730159,2,15,1,0,0,303.68,138.7434993,46.286
17411,12,4,298,748.94,187.235,41,8.404761905,6,10,1,1,0.25,187.235,149.1027667,71.678
17412,2,7,738,1258.06,179.7228571,48,5.692307692,2,12,1,0,0,209.6766667,120.2543334,-31.05314286
17414,43,2,2100,778,389,5,28.2,2,11,1,0,0,389,295.5706345,-418
17415,79,1,114,507.84,507.84,14,0,2,12,1,0,0,507.84,0,0
17416,29,9,4266,6838.34,759.8155556,186,0.933333333,3,13,1,2,0.222222222,1139.723333,514.8557337,-216.0434286
17418,42,2,289,463.46,231.73,29,9.689655172,4,13,1,0,0,231.73,90.9905006,128.68
17419,11,14,1872,4200.97,300.0692857,155,1.719806763,1,12,1,2,0.142857143,525.12125,262.9791632,74.41392857
17420,50,3,265,598.83,199.61,28,11.13793103,1,15,1,0,0,199.61,65.24754478,38.235
17422,16,10,2195,1853.13,185.313,93,2.089552239,2,13,1,4,0.4,308.855,54.18814178,6.931142857
17423,45,4,421,663.63,165.9075,26,6.37037037,0,13,1,2,0.5,331.815,141.8809756,-200.65
17425,19,2,407,759.17,379.585,42,0.976190476,0,11,1,0,0,379.585,437.536463,-618.77
17426,4,7,3082,5022.26,717.4657143,179,1.025830258,4,12,1,1,0.142857143,1255.565,583.3970742,-244.062
17427,71,1,34,100.8,100.8,2,0,3,11,1,0,0,100.8,0,0
17429,120,4,616,512.12,128.03,36,2.390243902,3,13,1,1,0.25,170.7066667,30.09850716,-25.44
17430,32,2,190,265.76,132.88,14,25.61538462,0,9,1,0,0,132.88,28.68025104,40.56
17431,313,1,292,403.3,403.3,41,0,6,14,1,0,0,403.3,0,0
17432,18,2,207,365.76,182.88,44,0.404255319,0,17,1,0,0,365.76,0,0
17433,88,1,185,303.16,303.16,53,0,0,14,1,0,0,303.16,0,0
17434,2,9,1685,2333.42,259.2688889,100,0.605839416,2,13,1,2,0.222222222,583.355,413.1252595,34.98
17436,1,2,90,216.3,108.15,7,28.125,3,12,1,0,0,108.15,20.15254326,-28.5
17438,247,2,100,378.3,189.15,17,0.333333333,3,10,1,1,0.5,189.15,281.852763,-398.6
17440,147,5,232,177.1,35.42,3,14.28571429,2,12,1,2,0.4,88.55,49.35605333,-69.8
17442,29,10,1490,2210.26,221.026,97,2.417266187,1,12,1,4,0.4,276.2825,196.3821067,39.23261905
17446,176,2,198,120.9,60.45,6,16.75,2,14,1,0,0,60.45,10.81873375,-15.3
17447,40,2,443,541.53,270.765,33,0.885714286,3,10,1,0,0,270.765,143.8467325,-203.43
17449,2,8,1113,2500.21,312.52625,177,1.293478261,1,17,1,1,0.125,416.7016667,195.6029565,-18.89971429
17451,1,10,1178,1648.95,164.895,83,0.981132075,4,11,1,3,0.3,329.79,100.1153437,7.544
17453,17,2,219,486.72,243.36,19,2.611111111,1,9,1,0,0,243.36,139.4980258,-197.28
